,PUBCHEM_SID
69743,17407138
69744,17407138
69745,17407146
69746,17407146
69747,17407146
69748,17407146
69749,17407146
69750,17407162
69751,17407162
69752,17407162
69753,17407162
69754,17407162
69755,17407169
69756,17407169
69757,17407169
69758,17407169
69759,17407169
69760,17407179
69761,17407179
69762,17407179
69763,17407179
69764,17407179
69765,17407183
69766,17407183
69767,17407183
69768,17407183
69769,17407183
69770,17407186
69771,17407186
69772,17407186
69773,17407186
69774,17407186
69775,17407188
69776,17407188
69777,17407188
69778,17407188
69779,17407188
69780,17407189
69781,17407189
69782,17407189
69783,17407189
69784,17407189
69785,17407190
69786,17407190
69787,17407190
69788,17407190
69789,17407190
69790,17407191
69791,17407191
69792,17407191
69793,17407191
69794,17407191
69795,17407198
69796,17407198
69797,17407198
69798,17407198
69799,17407198
69800,17407199
69801,17407199
69802,17407199
69803,17407199
69804,17407199
69805,17407203
69806,17407203
69807,17407203
69808,17407203
69809,17407203
69810,17407204
69811,17407204
69812,17407204
69813,17407204
69814,17407204
69815,17407212
69816,17407212
69817,17407212
69818,17407212
69819,17407212
69820,17407213
69821,17407213
69822,17407213
69823,17407213
69824,17407213
69825,17407215
69826,17407215
69827,17407215
69828,17407215
69829,17407215
69830,17407219
69831,17407219
69832,17407219
69833,17407219
69834,17407219
69835,17407224
69836,17407224
69837,17407224
69838,17407224
69839,17407224
69840,17407225
69841,17407225
69842,17407225
69843,17407225
69844,17407225
69845,17407226
69846,17407226
69847,17407226
69848,17407226
69849,17407226
69850,17407230
69851,17407230
69852,17407230
69853,17407230
69854,17407230
69855,17407235
69856,17407235
69857,17407235
69858,17407235
69859,17407235
69860,17407244
69861,17407244
69862,17407244
69863,17407244
69864,17407244
69865,17407246
69866,17407246
69867,17407246
69868,17407246
69869,17407246
69870,17407250
69871,17407250
69872,17407250
69873,17407250
69874,17407250
69875,17407252
69876,17407252
69877,17407252
69878,17407252
69879,17407252
69880,17407258
69881,17407258
69882,17407258
69883,17407258
69884,17407258
69885,17407260
69886,17407260
69887,17407260
69888,17407260
69889,17407260
69890,17407263
69891,17407263
69892,17407263
69893,17407263
69894,17407263
69895,17407290
69896,17407290
69897,17407290
69898,17407290
69899,17407290
69900,17407291
69901,17407291
69902,17407291
69903,17407291
69904,17407291
69905,17407292
69906,17407292
69907,17407292
69908,17407292
69909,17407292
69910,17407306
69911,17407306
69912,17407306
69913,17407306
69914,17407306
69915,17407307
69916,17407307
69917,17407307
69918,17407307
69919,17407307
69920,17407311
69921,17407311
69922,17407311
69923,17407311
69924,17407311
69925,17407316
69926,17407316
69927,17407316
69928,17407316
69929,17407316
69930,17407320
69931,17407320
69932,17407320
69933,17407320
69934,17407320
69935,17407331
69936,17407331
69937,17407331
69938,17407331
69939,17407331
69940,17407339
69941,17407339
69942,17407339
69943,17407339
69944,17407339
69945,17407341
69946,17407341
69947,17407341
69948,17407341
69949,17407341
69950,17407343
69951,17407343
69952,17407343
69953,17407343
69954,17407343
69955,17407344
69956,17407344
69957,17407344
69958,17407344
69959,17407344
69960,17407347
69961,17407347
69962,17407347
69963,17407347
69964,17407347
69965,17407348
69966,17407348
69967,17407348
69968,17407348
69969,17407348
69970,17407349
69971,17407349
69972,17407349
69973,17407349
69974,17407349
69975,17407354
69976,17407354
69977,17407354
69978,17407354
69979,17407354
69980,17407358
69981,17407358
69982,17407358
69983,17407358
69984,17407358
69985,17407363
69986,17407363
69987,17407363
69988,17407363
69989,17407363
69990,17407375
69991,17407375
69992,17407375
69993,17407375
69994,17407375
69995,17407378
69996,17407378
69997,17407378
69998,17407378
69999,17407378
70000,17407395
70001,17407395
70002,17407395
70003,17407395
70004,17407395
70005,17407443
70006,17407443
70007,17407443
70008,17407443
70009,17407443
70010,17407448
70011,17407448
70012,17407448
70013,17407448
70014,17407448
70015,17407452
70016,17407452
70017,17407452
70018,17407452
70019,17407452
70020,17407457
70021,17407457
70022,17407457
70023,17407457
70024,17407457
70025,17407459
70026,17407459
70027,17407459
70028,17407459
70029,17407459
70030,17407462
70031,17407462
70032,17407462
70033,17407462
70034,17407462
70035,17407466
70036,17407466
70037,17407466
70038,17407466
70039,17407466
70040,17407468
70041,17407468
70042,17407468
70043,17407468
70044,17407468
70045,17407469
70046,17407469
70047,17407469
70048,17407469
70049,17407469
70050,17407470
70051,17407470
70052,17407470
70053,17407470
70054,17407470
70055,17407471
70056,17407471
70057,17407471
70058,17407471
70059,17407471
70060,17407475
70061,17407475
70062,17407475
70063,17407475
70064,17407475
70065,17407476
70066,17407476
70067,17407476
70068,17407476
70069,17407476
70070,17407477
70071,17407477
70072,17407477
70073,17407477
70074,17407477
70075,17407482
70076,17407482
70077,17407482
70078,17407482
70079,17407482
70080,17407483
70081,17407483
70082,17407483
70083,17407483
70084,17407483
70085,17407484
70086,17407484
70087,17407484
70088,17407484
70089,17407484
70090,17407485
70091,17407485
70092,17407485
70093,17407485
70094,17407485
70095,17407486
70096,17407486
70097,17407486
70098,17407486
70099,17407486
70100,17407487
70101,17407487
70102,17407487
70103,17407487
70104,17407487
70105,17407488
70106,17407488
70107,17407488
70108,17407488
70109,17407488
70110,17407489
70111,17407489
70112,17407489
70113,17407489
70114,17407489
70115,17407492
70116,17407492
70117,17407492
70118,17407492
70119,17407492
70120,17407493
70121,17407493
70122,17407493
70123,17407493
70124,17407493
70125,17407494
70126,17407494
70127,17407494
70128,17407494
70129,17407494
70130,17407495
70131,17407495
70132,17407495
70133,17407495
70134,17407495
70135,17407496
70136,17407496
70137,17407496
70138,17407496
70139,17407496
70140,17407497
70141,17407497
70142,17407497
70143,17407497
70144,17407497
70145,17407505
70146,17407505
70147,17407505
70148,17407505
70149,17407505
70150,17407509
70151,17407509
70152,17407509
70153,17407509
70154,17407509
70155,17407511
70156,17407511
70157,17407511
70158,17407511
70159,17407511
70160,17407513
70161,17407513
70162,17407513
70163,17407513
70164,17407513
70165,17407514
70166,17407514
70167,17407514
70168,17407514
70169,17407514
70170,17407515
70171,17407515
70172,17407515
70173,17407515
70174,17407515
70175,17407518
70176,17407518
70177,17407518
70178,17407518
70179,17407518
70180,17407519
70181,17407519
70182,17407519
70183,17407519
70184,17407519
70185,17407520
70186,17407520
70187,17407520
70188,17407520
70189,17407520
70190,17407522
70191,17407522
70192,17407522
70193,17407522
70194,17407522
70195,17407523
70196,17407523
70197,17407523
70198,17407523
70199,17407523
70200,17407526
70201,17407526
70202,17407526
70203,17407526
70204,17407526
70205,17407540
70206,17407540
70207,17407540
70208,17407540
70209,17407540
70210,17407542
70211,17407542
70212,17407542
70213,17407542
70214,17407542
70215,17407556
70216,17407556
70217,17407556
70218,17407556
70219,17407556
70220,17407569
70221,17407569
70222,17407569
70223,17407569
70224,17407569
70225,17407572
70226,17407572
70227,17407572
70228,17407572
70229,17407572
70230,17407573
70231,17407573
70232,17407573
70233,17407573
70234,17407573
70235,17407575
70236,17407575
70237,17407575
70238,17407575
70239,17407575
70240,17407576
70241,17407576
70242,17407576
70243,17407576
70244,17407576
70245,17407584
70246,17407584
70247,17407584
70248,17407584
70249,17407584
70250,17407590
70251,17407590
70252,17407590
70253,17407590
70254,17407590
70255,17407594
70256,17407594
70257,17407594
70258,17407594
70259,17407594
70260,17407595
70261,17407595
70262,17407595
70263,17407595
70264,17407595
70265,17407597
70266,17407597
70267,17407597
70268,17407597
70269,17407597
70270,17407598
70271,17407598
70272,17407598
70273,17407598
70274,17407598
70275,17407600
70276,17407600
70277,17407600
70278,17407600
70279,17407600
70280,17407603
70281,17407603
70282,17407603
70283,17407603
70284,17407603
70285,17407615
70286,17407615
70287,17407615
70288,17407615
70289,17407615
70290,17407618
70291,17407618
70292,17407618
70293,17407618
70294,17407618
70295,17407631
70296,17407631
70297,17407631
70298,17407631
70299,17407631
70300,17407632
70301,17407632
70302,17407632
70303,17407632
70304,17407632
70305,17407634
70306,17407634
70307,17407634
70308,17407634
70309,17407634
70310,17407636
70311,17407636
70312,17407636
70313,17407636
70314,17407636
70315,17407638
70316,17407638
70317,17407638
70318,17407638
70319,17407638
70320,17407652
70321,17407652
70322,17407652
70323,17407652
70324,17407652
70325,17407654
70326,17407654
70327,17407654
70328,17407654
70329,17407654
70330,17407663
70331,17407663
70332,17407663
70333,17407663
70334,17407663
70335,17407666
70336,17407666
70337,17407666
70338,17407666
70339,17407666
70340,17407674
70341,17407674
70342,17407674
70343,17407674
70344,17407674
70345,17407697
70346,17407697
70347,17407697
70348,17407697
70349,17407697
70350,17407700
70351,17407700
70352,17407700
70353,17407700
70354,17407700
70355,17407707
70356,17407707
70357,17407707
70358,17407707
70359,17407707
70360,17407710
70361,17407710
70362,17407710
70363,17407710
70364,17407710
70365,17407720
70366,17407720
70367,17407720
70368,17407720
70369,17407720
70370,17407725
70371,17407725
70372,17407725
70373,17407725
70374,17407725
70375,17407726
70376,17407726
70377,17407726
70378,17407726
70379,17407726
70380,17407728
70381,17407728
70382,17407728
70383,17407728
70384,17407728
70385,17407730
70386,17407730
70387,17407730
70388,17407730
70389,17407730
70390,17407733
70391,17407733
70392,17407733
70393,17407733
70394,17407733
70395,17407739
70396,17407739
70397,17407739
70398,17407739
70399,17407739
70400,17407743
70401,17407743
70402,17407743
70403,17407743
70404,17407743
70405,17407755
70406,17407755
70407,17407755
70408,17407755
70409,17407755
70410,17407765
70411,17407765
70412,17407765
70413,17407765
70414,17407765
70415,17407770
70416,17407770
70417,17407770
70418,17407770
70419,17407770
70420,17407793
70421,17407793
70422,17407793
70423,17407793
70424,17407793
70425,17407794
70426,17407794
70427,17407794
70428,17407794
70429,17407794
70430,17407802
70431,17407802
70432,17407802
70433,17407802
70434,17407802
70435,17407809
70436,17407809
70437,17407809
70438,17407809
70439,17407809
70440,17407811
70441,17407811
70442,17407811
70443,17407811
70444,17407811
70445,17407812
70446,17407812
70447,17407812
70448,17407812
70449,17407812
70450,17407813
70451,17407813
70452,17407813
70453,17407813
70454,17407813
70455,17407817
70456,17407817
70457,17407817
70458,17407817
70459,17407817
70460,17407819
70461,17407819
70462,17407819
70463,17407819
70464,17407819
70465,17407825
70466,17407825
70467,17407825
70468,17407825
70469,17407825
70470,17407826
70471,17407826
70472,17407826
70473,17407826
70474,17407826
70475,17407827
70476,17407827
70477,17407827
70478,17407827
70479,17407827
70480,17407829
70481,17407829
70482,17407829
70483,17407829
70484,17407829
70485,17407837
70486,17407837
70487,17407837
70488,17407837
70489,17407837
70490,17407855
70491,17407855
70492,17407855
70493,17407855
70494,17407855
70495,17407857
70496,17407857
70497,17407857
70498,17407857
70499,17407857
70500,17407869
70501,17407869
70502,17407869
70503,17407869
70504,17407869
70505,17407870
70506,17407870
70507,17407870
70508,17407870
70509,17407870
70510,17407886
70511,17407886
70512,17407886
70513,17407886
70514,17407886
70515,17407891
70516,17407891
70517,17407891
70518,17407891
70519,17407891
70520,17407913
70521,17407913
70522,17407913
70523,17407913
70524,17407913
70525,17407919
70526,17407919
70527,17407919
70528,17407919
70529,17407919
70530,17407930
70531,17407930
70532,17407930
70533,17407930
70534,17407930
70535,17407935
70536,17407935
70537,17407935
70538,17407935
70539,17407935
70540,17407936
70541,17407936
70542,17407936
70543,17407936
70544,17407936
70545,17407947
70546,17407947
70547,17407947
70548,17407947
70549,17407947
70550,17407949
70551,17407949
70552,17407949
70553,17407949
70554,17407949
70555,17407950
70556,17407950
70557,17407950
70558,17407950
70559,17407950
70560,17407951
70561,17407951
70562,17407951
70563,17407951
70564,17407951
70565,17407953
70566,17407953
70567,17407953
70568,17407953
70569,17407953
70570,17407958
70571,17407958
70572,17407958
70573,17407958
70574,17407958
70575,17407969
70576,17407969
70577,17407969
70578,17407969
70579,17407969
70580,17407973
70581,17407973
70582,17407973
70583,17407973
70584,17407973
70585,17407987
70586,17407987
70587,17407987
70588,17407987
70589,17407987
70590,17407991
70591,17407991
70592,17407991
70593,17407991
70594,17407991
70595,17407998
70596,17407998
70597,17407998
70598,17407998
70599,17407998
70600,17407999
70601,17407999
70602,17407999
70603,17407999
70604,17407999
70605,17408004
70606,17408004
70607,17408004
70608,17408004
70609,17408004
70610,17408005
70611,17408005
70612,17408005
70613,17408005
70614,17408005
70615,17408007
70616,17408007
70617,17408007
70618,17408007
70619,17408007
70620,17408009
70621,17408009
70622,17408009
70623,17408009
70624,17408009
70625,17408012
70626,17408012
70627,17408012
70628,17408012
70629,17408012
70630,17408015
70631,17408015
70632,17408015
70633,17408015
70634,17408015
70635,17408020
70636,17408020
70637,17408020
70638,17408020
70639,17408020
70640,17408024
70641,17408024
70642,17408024
70643,17408024
70644,17408024
70645,17408031
70646,17408031
70647,17408031
70648,17408031
70649,17408031
70650,17408033
70651,17408033
70652,17408033
70653,17408033
70654,17408033
70655,17408034
70656,17408034
70657,17408034
70658,17408034
70659,17408034
70660,17408035
70661,17408035
70662,17408035
70663,17408035
70664,17408035
70665,17408052
70666,17408052
70667,17408052
70668,17408052
70669,17408052
70670,17408057
70671,17408057
70672,17408057
70673,17408057
70674,17408057
70675,17408064
70676,17408064
70677,17408064
70678,17408064
70679,17408064
70680,17408067
70681,17408067
70682,17408067
70683,17408067
70684,17408067
70685,17408069
70686,17408069
70687,17408069
70688,17408069
70689,17408069
70690,17408078
70691,17408078
70692,17408078
70693,17408078
70694,17408078
70695,17408079
70696,17408079
70697,17408079
70698,17408079
70699,17408079
70700,17408080
70701,17408080
70702,17408080
70703,17408080
70704,17408080
70705,17408086
70706,17408086
70707,17408086
70708,17408086
70709,17408086
70710,17408087
70711,17408087
70712,17408087
70713,17408087
70714,17408087
70715,17408090
70716,17408090
70717,17408090
70718,17408090
70719,17408090
70720,17408096
70721,17408096
70722,17408096
70723,17408096
70724,17408096
70725,17408097
70726,17408097
70727,17408097
70728,17408097
70729,17408097
70730,17408101
70731,17408101
70732,17408101
70733,17408101
70734,17408101
70735,17408104
70736,17408104
70737,17408104
70738,17408104
70739,17408104
70740,17408111
70741,17408111
70742,17408111
70743,17408111
70744,17408111
